"customer_id","recency","frequency","monetary","r_score","f_score","m_score","rfm_score","customer_segment"
14108,5154,"2","597.91",2,3,3,"233","At Risk"
14968,5154,"1","147.59",2,5,5,"255","At Risk"
15027,5154,"4","1066.15",2,2,2,"222","Lost Customers"
14240,5154,"2","890.34",2,4,3,"243","At Risk"
14921,5154,"2","1316.07",2,3,2,"232","At Risk"
17702,5154,"4","1824.37",2,2,2,"222","Lost Customers"
13029,5154,"3","1247.50",2,2,2,"222","Lost Customers"
14691,5154,"5","2114.33",2,2,1,"221","Lost Customers"
17038,5154,"1","112.40",2,5,5,"255","At Risk"
13992,5154,"1","76.80",2,5,5,"255","At Risk"
14188,5154,"6","2054.36",2,1,1,"211","Lost Customers"
13522,5154,"1","125.80",2,5,5,"255","At Risk"
12949,5154,"8","4167.22",2,1,1,"211","Lost Customers"
14284,5154,"2","595.25",2,3,3,"233","At Risk"
15450,5154,"1","429.84",2,4,4,"244","At Risk"
15485,5154,"3","2575.00",2,2,1,"221","Lost Customers"
13046,5154,"2","629.31",2,3,3,"233","At Risk"
15114,5154,"10","2760.56",2,1,1,"211","Lost Customers"
16996,5154,"6","1456.96",2,1,2,"212","Lost Customers"
16516,5154,"1","101.70",2,5,5,"255","At Risk"
16205,5154,"4","754.78",2,2,3,"223","Lost Customers"
17867,5154,"6","1197.10",2,1,2,"212","Lost Customers"
12532,5154,"1","313.83",2,4,4,"244","At Risk"
13209,5154,"8","5891.61",2,1,1,"211","Lost Customers"
16953,5154,"1","20.80",2,5,5,"255","At Risk"
16767,5154,"11","5580.60",2,1,1,"211","Lost Customers"
12893,5154,"1","188.14",2,5,5,"255","At Risk"
16751,5154,"1","1764.72",2,4,2,"242","At Risk"
17865,5154,"20","10524.22",2,1,1,"211","Lost Customers"
13623,5154,"5","747.78",2,2,3,"223","Lost Customers"
18274,5154,"1","175.92",2,5,5,"255","At Risk"
13381,5155,"6","3639.31",2,1,1,"211","Lost Customers"
17633,5155,"4","1324.84",2,2,2,"222","Lost Customers"
12721,5155,"6","2386.13",2,1,1,"211","Lost Customers"
15153,5155,"1","329.25",2,4,4,"244","At Risk"
14524,5155,"9","1867.68",2,1,2,"212","Lost Customers"
15103,5155,"2","703.36",2,3,3,"233","At Risk"
17219,5155,"1","114.23",2,5,5,"255","At Risk"
16837,5155,"11","3170.98",2,1,1,"211","Lost Customers"
17886,5155,"3","899.61",2,3,3,"233","At Risk"
16863,5155,"2","502.80",2,3,3,"233","At Risk"
15043,5155,"1","537.00",2,4,3,"243","At Risk"
18177,5155,"6","1341.42",2,1,2,"212","Lost Customers"
15957,5155,"1","428.89",2,4,4,"244","At Risk"
13643,5155,"3","519.44",2,3,3,"233","At Risk"
17289,5155,"3","944.41",2,3,2,"232","At Risk"
12849,5155,"2","1033.25",2,4,2,"242","At Risk"
14676,5155,"6","2548.24",2,1,1,"211","Lost Customers"
13329,5155,"2","789.00",2,4,3,"243","At Risk"
16618,5155,"5","2647.59",2,2,1,"221","Lost Customers"
13110,5155,"7","1488.67",2,1,2,"212","Lost Customers"
16639,5155,"3","1257.51",2,2,2,"222","Lost Customers"
15406,5155,"2","510.71",2,3,3,"233","At Risk"
16505,5155,"1","777.60",2,4,3,"243","At Risk"
17637,5155,"2","547.06",2,3,3,"233","At Risk"
13695,5155,"15","2504.13",2,1,1,"211","Lost Customers"
17022,5155,"1","71.00",2,5,5,"255","At Risk"
17515,5155,"4","639.02",2,2,3,"223","Lost Customers"
15356,5155,"10","2766.50",2,1,1,"211","Lost Customers"
18216,5155,"1","481.75",2,4,4,"244","At Risk"
15249,5155,"13","6688.46",2,1,1,"211","Lost Customers"
13975,5155,"6","2526.28",2,1,1,"211","Lost Customers"
14360,5155,"4","2128.23",2,2,1,"221","Lost Customers"
15763,5155,"2","1086.92",2,4,2,"242","At Risk"
16732,5155,"1","603.75",2,4,3,"243","At Risk"
15950,5155,"4","1765.51",2,2,2,"222","Lost Customers"
13710,5155,"1","180.48",2,5,5,"255","At Risk"
16284,5155,"2","823.97",2,4,3,"243","At Risk"
15573,5155,"2","599.50",2,3,3,"233","At Risk"
13272,5155,"2","276.56",2,3,4,"234","At Risk"
17964,5155,"2","471.70",2,4,4,"244","At Risk"
14050,5155,"2","746.36",2,3,3,"233","At Risk"
17313,5155,"1","2328.84",2,4,1,"241","At Risk"
16187,5155,"15","6911.44",2,1,1,"211","Lost Customers"
17160,5155,"6","3518.03",2,1,1,"211","Lost Customers"
12990,5155,"3","409.50",2,3,4,"234","At Risk"
13867,5155,"3","1015.29",2,3,2,"232","At Risk"
13097,5156,"10","6010.42",2,1,1,"211","Lost Customers"
15719,5156,"13","5043.96",2,1,1,"211","Lost Customers"
15870,5156,"1","354.09",2,4,4,"244","At Risk"
15785,5156,"5","2328.97",2,2,1,"221","Lost Customers"
18150,5156,"3","566.58",2,3,3,"233","At Risk"
17430,5156,"2","265.76",2,3,4,"234","At Risk"
14073,5156,"1","151.04",2,5,5,"255","At Risk"
16637,5156,"4","1154.47",2,2,2,"222","Lost Customers"
13824,5156,"5","1698.94",2,2,2,"222","Lost Customers"
17623,5156,"1","527.05",2,4,3,"243","At Risk"
14387,5156,"3","1770.56",2,2,2,"222","Lost Customers"
12408,5156,"5","2618.55",2,2,1,"221","Lost Customers"
17164,5156,"7","2467.35",2,1,1,"211","Lost Customers"
12832,5156,"2","383.03",2,3,4,"234","At Risk"
16612,5156,"4","1187.66",2,2,2,"222","Lost Customers"
14080,5156,"1","45.60",2,5,5,"255","At Risk"
15493,5156,"5","2001.80",2,2,2,"222","Lost Customers"
14700,5156,"3","2235.30",2,2,1,"221","Lost Customers"
18036,5156,"3","405.62",2,3,4,"234","At Risk"
18016,5156,"5","1483.56",2,2,2,"222","Lost Customers"
13717,5156,"6","1445.01",2,1,2,"212","Lost Customers"
14623,5156,"5","884.57",2,2,3,"223","Lost Customers"
16053,5156,"2","1511.95",3,3,2,"332","Lost Customers"
12472,5156,"7","6068.11",3,1,1,"311","Lost Customers"
16362,5156,"5","734.77",3,2,3,"323","Lost Customers"
17158,5156,"3","1266.97",3,2,2,"322","Lost Customers"
15618,5156,"4","776.85",3,2,3,"323","Lost Customers"
16348,5156,"7","1467.11",3,1,2,"312","Lost Customers"
15330,5156,"2","714.96",3,3,3,"333","Loyal Customers"
17043,5156,"4","1735.18",3,2,2,"322","Lost Customers"
17761,5156,"1","712.78",3,4,3,"343","Loyal Customers"
15522,5156,"2","398.84",3,3,4,"334","Loyal Customers"
14929,5156,"1","223.88",3,5,5,"355","Loyal Customers"
15696,5157,"8","2736.46",3,1,1,"311","Lost Customers"
15513,5157,"19","14758.22",3,1,1,"311","Lost Customers"
12638,5157,"1","511.69",3,4,3,"343","Loyal Customers"
15952,5157,"4","806.57",3,2,3,"323","Lost Customers"
13155,5157,"4","971.76",3,2,2,"322","Lost Customers"
12357,5157,"1","6207.67",3,4,1,"341","Lost Customers"
12645,5157,"4","1631.18",3,2,2,"322","Lost Customers"
16243,5157,"2","409.10",3,4,4,"344","Loyal Customers"
16676,5157,"4","1592.12",3,2,2,"322","Lost Customers"
14517,5157,"2","330.45",3,4,4,"344","Loyal Customers"
15017,5157,"1","125.58",3,5,5,"355","Loyal Customers"
14174,5157,"1","134.46",3,5,5,"355","Loyal Customers"
15025,5157,"1","377.01",3,4,4,"344","Loyal Customers"
14039,5157,"1","152.20",3,5,5,"355","Loyal Customers"
15427,5157,"3","1483.14",3,2,2,"322","Lost Customers"
17831,5157,"1","35.40",3,5,5,"355","Loyal Customers"
13772,5157,"3","1132.13",3,2,2,"322","Lost Customers"
15839,5157,"3","1048.49",3,3,2,"332","Lost Customers"
18170,5157,"3","980.31",3,3,2,"332","Lost Customers"
13523,5157,"5","3964.88",3,2,1,"321","Lost Customers"
13634,5157,"5","1575.16",3,2,2,"322","Lost Customers"
14936,5157,"8","8137.02",3,1,1,"311","Lost Customers"
13365,5157,"2","2225.37",3,3,1,"331","Lost Customers"
16466,5157,"7","1603.46",3,1,2,"312","Lost Customers"
16372,5157,"2","367.93",3,3,4,"334","Loyal Customers"
13527,5157,"7","2287.51",3,1,1,"311","Lost Customers"
16357,5157,"3","658.88",3,3,3,"333","Loyal Customers"
17082,5157,"2","2003.85",3,3,2,"332","Lost Customers"
17608,5157,"2","193.42",3,3,5,"335","Loyal Customers"
15407,5157,"4","1056.44",3,2,2,"322","Lost Customers"
16488,5157,"3","498.80",3,3,3,"333","Loyal Customers"
16771,5157,"5","2234.81",3,2,1,"321","Lost Customers"
17107,5157,"6","10815.43",3,1,1,"311","Lost Customers"
14404,5157,"6","1474.32",3,1,2,"312","Lost Customers"
13759,5157,"2","659.41",3,3,3,"333","Loyal Customers"
16445,5157,"1","230.51",3,5,5,"355","Loyal Customers"
13532,5157,"1","210.31",3,5,5,"355","Loyal Customers"
12838,5157,"2","683.13",3,3,3,"333","Loyal Customers"
15526,5157,"2","148.44",3,3,5,"335","Loyal Customers"
15010,5159,"1","308.94",3,4,4,"344","Loyal Customers"
15597,5159,"1","324.57",3,4,4,"344","Loyal Customers"
13938,5159,"1","71.66",3,5,5,"355","Loyal Customers"
16318,5159,"1","328.15",3,4,4,"344","Loyal Customers"
12397,5159,"2","2214.90",3,3,1,"331","Lost Customers"
12484,5159,"4","3953.72",3,2,1,"321","Lost Customers"
17274,5159,"1","111.98",3,5,5,"355","Loyal Customers"
15707,5159,"4","945.58",3,2,2,"322","Lost Customers"
17930,5159,"5","1740.48",3,2,2,"322","Lost Customers"
14150,5159,"2","658.64",3,3,3,"333","Loyal Customers"
14971,5159,"3","1116.57",3,2,2,"322","Lost Customers"
12431,5159,"15","6382.45",3,1,1,"311","Lost Customers"
17979,5159,"4","754.31",3,2,3,"323","Lost Customers"
16887,5159,"1","194.88",3,5,5,"355","Loyal Customers"
13592,5159,"4","247.96",3,2,5,"325","Lost Customers"
14913,5159,"4","1227.43",3,2,2,"322","Lost Customers"
17233,5159,"1","190.88",3,5,5,"355","Loyal Customers"
17703,5159,"3","798.74",3,3,3,"333","Loyal Customers"
17193,5159,"7","1699.30",3,1,2,"312","Lost Customers"
16555,5159,"2","285.89",3,3,4,"334","Loyal Customers"
15722,5159,"5","2222.56",3,2,1,"321","Lost Customers"
17203,5159,"6","3563.85",3,1,1,"311","Lost Customers"
14592,5159,"3","570.46",3,3,3,"333","Loyal Customers"
17084,5159,"2","2949.75",3,4,1,"341","Lost Customers"
18022,5159,"1","668.11",3,4,3,"343","Loyal Customers"
12576,5159,"5","1315.83",3,2,2,"322","Lost Customers"
12944,5159,"2","604.51",3,3,3,"333","Loyal Customers"
12928,5159,"5","2062.70",3,2,1,"321","Lost Customers"
18035,5159,"3","730.40",3,3,3,"333","Loyal Customers"
12577,5159,"3","653.85",3,3,3,"333","Loyal Customers"
16012,5159,"3","1415.29",3,2,2,"322","Lost Customers"
14636,5160,"2","609.85",3,3,3,"333","Loyal Customers"
14815,5160,"2","778.50",3,4,3,"343","Loyal Customers"
17078,5160,"2","375.86",3,3,4,"334","Loyal Customers"
14856,5160,"3","1311.38",3,2,2,"322","Lost Customers"
17403,5160,"1","281.62",3,5,4,"354","Loyal Customers"
18205,5160,"2","517.36",3,3,3,"333","Loyal Customers"
14098,5160,"1","147.35",3,5,5,"355","Loyal Customers"
16337,5160,"1","151.05",3,5,5,"355","Loyal Customers"
15605,5160,"5","1198.23",3,2,2,"322","Lost Customers"
12544,5160,"1","316.70",3,4,4,"344","Loyal Customers"
13168,5160,"4","1319.19",3,2,2,"322","Lost Customers"
17634,5160,"9","2361.97",3,1,1,"311","Lost Customers"
18081,5160,"3","343.45",3,2,4,"324","Lost Customers"
15227,5160,"5","1219.40",3,2,2,"322","Lost Customers"
17442,5160,"6","2248.56",3,1,1,"311","Lost Customers"
16221,5160,"3","864.86",3,3,3,"333","Loyal Customers"
16602,5160,"1","528.08",3,4,3,"343","Loyal Customers"
13721,5160,"1","524.14",3,4,3,"343","Loyal Customers"
16914,5160,"1","208.46",3,5,5,"355","Loyal Customers"
13636,5160,"5","949.12",3,2,2,"322","Lost Customers"
15612,5160,"2","195.15",3,3,5,"335","Loyal Customers"
15252,5160,"2","740.78",3,3,3,"333","Loyal Customers"
16409,5160,"5","2028.88",3,2,2,"322","Lost Customers"
17076,5160,"3","841.08",3,3,3,"333","Loyal Customers"
17653,5160,"4","1207.56",3,2,2,"322","Lost Customers"
17351,5160,"3","587.15",3,3,3,"333","Loyal Customers"
15651,5160,"3","646.30",3,3,3,"333","Loyal Customers"
16841,5160,"6","1869.82",3,1,2,"312","Lost Customers"
13728,5160,"6","1016.14",3,1,2,"312","Lost Customers"
15809,5160,"5","515.77",3,2,3,"323","Lost Customers"
17816,5160,"4","36.56",3,2,5,"325","Lost Customers"
12352,5160,"7","1385.74",3,1,2,"312","Lost Customers"
15551,5160,"1","436.06",3,4,4,"344","Loyal Customers"
15998,5160,"5","3089.97",3,2,1,"321","Lost Customers"
13324,5160,"10","7121.95",3,1,1,"311","Lost Customers"
12808,5160,"3","455.65",3,3,4,"334","Loyal Customers"
12779,5161,"8","3981.36",3,1,1,"311","Lost Customers"
17999,5161,"2","382.06",3,3,4,"334","Loyal Customers"
18105,5161,"1","113.48",3,5,5,"355","Loyal Customers"
12594,5161,"9","3208.22",3,1,1,"311","Lost Customers"
17800,5161,"9","1198.01",3,1,2,"312","Lost Customers"
14528,5161,"1","364.22",3,4,4,"344","Loyal Customers"
16014,5161,"3","662.38",3,3,3,"333","Loyal Customers"
15830,5161,"1","576.00",3,4,3,"343","Loyal Customers"
17947,5161,"1","176.68",3,5,5,"355","Loyal Customers"
17966,5161,"5","1098.43",3,2,2,"322","Lost Customers"
16747,5161,"2","836.06",3,4,3,"343","Loyal Customers"
18164,5161,"1","399.65",3,4,4,"344","Loyal Customers"
16884,5161,"2","429.84",3,3,4,"334","Loyal Customers"
16706,5161,"3","531.35",3,3,3,"333","Loyal Customers"
14974,5161,"1","114.39",3,5,5,"355","Loyal Customers"
16367,5161,"2","804.49",3,4,3,"343","Loyal Customers"
13271,5161,"1","217.38",3,5,5,"355","Loyal Customers"
16043,5161,"4","773.99",3,2,3,"323","Lost Customers"
17965,5161,"14","2622.57",3,1,1,"311","Lost Customers"
13477,5161,"6","1454.58",3,1,2,"312","Lost Customers"
13904,5161,"2","332.64",3,4,4,"344","Loyal Customers"
17719,5161,"15","5396.04",3,1,1,"311","Lost Customers"
13316,5161,"4","5977.73",3,2,1,"321","Lost Customers"
16308,5161,"4","2560.00",3,2,1,"321","Lost Customers"
15576,5161,"1","940.67",3,4,2,"342","Lost Customers"
15275,5161,"1","615.14",3,4,3,"343","Loyal Customers"
12830,5161,"6","6814.64",3,1,1,"311","Lost Customers"
18104,5161,"1","754.64",3,4,3,"343","Loyal Customers"
15065,5161,"4","3158.13",3,2,1,"321","Lost Customers"
12674,5162,"4","1844.60",3,2,2,"322","Lost Customers"
16029,5162,"62","72882.09",3,1,1,"311","Lost Customers"
13292,5162,"2","578.94",3,3,3,"333","Loyal Customers"
17166,5162,"2","206.34",3,3,5,"335","Loyal Customers"
17696,5162,"8","2285.71",3,1,1,"311","Lost Customers"
14383,5162,"3","1247.69",3,2,2,"322","Lost Customers"
13697,5162,"1","151.30",3,5,5,"355","Loyal Customers"
13327,5162,"8","3627.77",3,1,1,"311","Lost Customers"
14995,5162,"2","233.23",3,3,5,"335","Loyal Customers"
16825,5162,"2","775.18",3,4,3,"343","Loyal Customers"
14345,5162,"1","108.98",3,5,5,"355","Loyal Customers"
15018,5162,"3","496.21",3,3,3,"333","Loyal Customers"
18270,5162,"2","283.15",3,3,4,"334","Loyal Customers"
15847,5162,"2","389.27",3,3,4,"334","Loyal Customers"
16729,5162,"21","7236.60",3,1,1,"311","Lost Customers"
12491,5162,"1","424.40",3,4,4,"344","Loyal Customers"
15423,5162,"1","43.50",3,5,5,"355","Loyal Customers"
16830,5162,"1","325.91",3,4,4,"344","Loyal Customers"
13726,5162,"2","1079.66",3,4,2,"342","Lost Customers"
16960,5162,"3","505.10",3,3,3,"333","Loyal Customers"
14485,5162,"1","165.75",3,5,5,"355","Loyal Customers"
17733,5162,"2","692.19",3,3,3,"333","Loyal Customers"
16971,5162,"1","357.21",3,4,4,"344","Loyal Customers"
13461,5162,"3","1445.00",3,2,2,"322","Lost Customers"
15667,5163,"1","301.32",3,5,4,"354","Loyal Customers"
12552,5163,"1","317.82",3,4,4,"344","Loyal Customers"
13813,5163,"4","1168.86",3,2,2,"322","Lost Customers"
14167,5163,"4","574.84",3,2,3,"323","Lost Customers"
12581,5163,"1","179.71",3,5,5,"355","Loyal Customers"
18257,5163,"8","2337.63",3,1,1,"311","Lost Customers"
13544,5163,"2","291.41",3,3,4,"334","Loyal Customers"
12588,5163,"1","174.90",3,5,5,"355","Loyal Customers"
16969,5163,"3","650.41",3,3,3,"333","Loyal Customers"
12909,5163,"5","2178.67",3,2,1,"321","Lost Customers"
15329,5163,"3","1049.70",3,3,2,"332","Lost Customers"
13186,5163,"3","1575.89",3,2,2,"322","Lost Customers"
15974,5163,"7","3442.15",3,1,1,"311","Lost Customers"
13651,5163,"1","79.20",3,5,5,"355","Loyal Customers"
16836,5163,"2","251.87",3,3,4,"334","Loyal Customers"
13982,5163,"4","1871.81",3,2,2,"322","Lost Customers"
17396,5163,"7","7312.80",3,1,1,"311","Lost Customers"
13145,5163,"4","618.52",3,2,3,"323","Lost Customers"
17951,5163,"3","1008.54",3,3,2,"332","Lost Customers"
12571,5163,"2","519.61",3,3,3,"333","Loyal Customers"
15360,5163,"1","427.93",3,4,4,"344","Loyal Customers"
12522,5163,"2","156.72",3,3,5,"335","Loyal Customers"
15752,5163,"7","2637.38",3,1,1,"311","Lost Customers"
14808,5163,"8","2741.17",3,1,1,"311","Lost Customers"
16127,5163,"1","656.25",3,4,3,"343","Loyal Customers"
13103,5163,"1","243.94",3,5,5,"355","Loyal Customers"
16018,5163,"2","408.90",3,4,4,"344","Loyal Customers"
13566,5164,"2","874.71",3,4,3,"343","Loyal Customers"
15521,5164,"8","3000.20",3,1,1,"311","Lost Customers"
13607,5164,"1","678.01",3,4,3,"343","Loyal Customers"
15865,5164,"3","895.13",3,3,3,"333","Loyal Customers"
13524,5164,"5","680.18",3,2,3,"323","Lost Customers"
15385,5164,"1","316.88",3,4,4,"344","Loyal Customers"
14040,5164,"12","3614.92",3,1,1,"311","Lost Customers"
15708,5164,"7","3364.24",3,1,1,"311","Lost Customers"
16601,5164,"1","243.63",3,5,5,"355","Loyal Customers"
14077,5164,"5","499.42",3,2,3,"323","Lost Customers"
15669,5164,"4","684.34",3,2,3,"323","Lost Customers"
16190,5164,"1","215.08",3,5,5,"355","Loyal Customers"
16235,5164,"4","857.31",3,2,3,"323","Lost Customers"
15059,5164,"9","1337.72",3,1,2,"312","Lost Customers"
17609,5164,"5","1104.72",3,2,2,"322","Lost Customers"
18067,5164,"1","396.33",3,4,4,"344","Loyal Customers"
15748,5164,"1","149.31",3,5,5,"355","Loyal Customers"
14179,5164,"2","719.78",3,3,3,"333","Loyal Customers"
15376,5164,"3","1233.36",3,2,2,"322","Lost Customers"
14810,5164,"11","2087.88",3,1,1,"311","Lost Customers"
15478,5164,"2","1441.42",3,3,2,"332","Lost Customers"
16049,5164,"3","1111.79",3,2,2,"322","Lost Customers"
15860,5164,"8","977.21",3,1,2,"312","Lost Customers"
13617,5164,"3","544.18",3,3,3,"333","Loyal Customers"
13278,5164,"1","542.73",3,4,3,"343","Loyal Customers"
17796,5164,"4","697.90",3,2,3,"323","Lost Customers"
14582,5164,"1","114.11",3,5,5,"355","Loyal Customers"
17018,5164,"2","920.10",3,4,3,"343","Loyal Customers"
17372,5164,"8","1342.68",3,1,2,"312","Lost Customers"
17255,5164,"2","298.41",3,3,4,"334","Loyal Customers"
17213,5164,"7","2781.23",3,1,1,"311","Lost Customers"
14295,5164,"1","166.20",3,5,5,"355","Loyal Customers"
17447,5164,"2","541.53",3,3,3,"333","Loyal Customers"
15370,5164,"7","2386.05",3,1,1,"311","Lost Customers"
13421,5164,"2","1840.58",3,3,2,"332","Lost Customers"
14158,5164,"1","507.66",3,4,3,"343","Loyal Customers"
17373,5164,"4","646.92",3,2,3,"323","Lost Customers"
14498,5166,"5","1957.32",3,2,2,"322","Lost Customers"
18287,5166,"3","1837.28",3,2,2,"322","Lost Customers"
17839,5166,"1","338.80",3,4,4,"344","Loyal Customers"
12895,5166,"2","372.80",3,3,4,"334","Loyal Customers"
17837,5166,"8","1587.48",3,1,2,"312","Lost Customers"
17272,5166,"4","2148.63",3,2,1,"321","Lost Customers"
12432,5166,"4","4359.32",3,2,1,"321","Lost Customers"
16102,5166,"3","1842.14",3,2,2,"322","Lost Customers"
16843,5166,"16","10196.57",3,1,1,"311","Lost Customers"
14738,5166,"7","1314.45",3,1,2,"312","Lost Customers"
13812,5166,"3","485.00",3,3,3,"333","Loyal Customers"
17418,5166,"2","463.46",3,4,4,"344","Loyal Customers"
16554,5166,"3","837.10",3,3,3,"333","Loyal Customers"
16150,5166,"5","2053.02",3,2,1,"321","Lost Customers"
12678,5166,"9","16331.46",3,1,1,"311","Lost Customers"
15096,5166,"1","219.39",3,5,5,"355","Loyal Customers"
17669,5166,"7","3406.72",3,1,1,"311","Lost Customers"
16648,5166,"1","290.66",3,5,4,"354","Loyal Customers"
13993,5166,"9","3466.36",3,1,1,"311","Lost Customers"
14218,5166,"1","169.48",3,5,5,"355","Loyal Customers"
14412,5166,"2","770.03",3,4,3,"343","Loyal Customers"
14221,5166,"9","3432.80",3,1,1,"311","Lost Customers"
14232,5166,"5","2048.07",3,2,1,"321","Lost Customers"
18276,5167,"1","335.86",3,4,4,"344","Loyal Customers"
17545,5167,"3","645.96",3,3,3,"333","Loyal Customers"
17878,5167,"1","379.45",3,4,4,"344","Loyal Customers"
14357,5167,"1","225.77",3,5,5,"355","Loyal Customers"
18261,5167,"2","324.24",3,4,4,"344","Loyal Customers"
13538,5167,"7","1280.85",3,1,2,"312","Lost Customers"
14239,5167,"11","2380.85",3,1,1,"311","Lost Customers"
14752,5167,"1","389.64",3,4,4,"344","Loyal Customers"
16680,5167,"1","183.70",3,5,5,"355","Loyal Customers"
15014,5167,"2","260.17",3,3,4,"334","Loyal Customers"
14716,5167,"2","329.68",3,4,4,"344","Loyal Customers"
16232,5167,"4","990.88",3,2,2,"322","Lost Customers"
17414,5167,"2","778.00",3,4,3,"343","Loyal Customers"
15288,5167,"5","2306.52",3,2,1,"321","Lost Customers"
16847,5167,"1","193.44",3,5,5,"355","Loyal Customers"
13416,5167,"2","712.50",3,3,3,"333","Loyal Customers"
14842,5167,"4","2824.69",3,2,1,"321","Lost Customers"
17459,5167,"2","657.30",3,3,3,"333","Loyal Customers"
17684,5167,"1","239.41",3,5,5,"355","Loyal Customers"
15791,5167,"2","1612.69",3,3,2,"332","Lost Customers"
16026,5167,"1","236.09",3,5,5,"355","Loyal Customers"
13654,5167,"6","2707.33",3,1,1,"311","Lost Customers"
15622,5167,"9","3709.56",3,1,1,"311","Lost Customers"
15659,5167,"1","306.45",3,4,4,"344","Loyal Customers"
14004,5167,"7","4582.64",3,1,1,"311","Lost Customers"
12430,5167,"1","216.40",3,5,5,"355","Loyal Customers"
16225,5168,"5","1096.32",3,2,2,"322","Lost Customers"
18226,5168,"11","5228.05",3,1,1,"311","Lost Customers"
17712,5168,"1","522.91",3,4,3,"343","Loyal Customers"
14690,5168,"2","371.70",3,3,4,"334","Loyal Customers"
